Name,Time,Amperage_A,Amperage_B,Amperage_C,Env_temp,Humidity,Upper_oil_temp,H2_concentration,CO_concentration,Built
Ледовый Дворец\Т-2,2015-09-20 15:00:00,22.11111111111111,21.75,22.88888888888889,35.0,2.96000003814697,46.5,17.466666963365334,33.5,2013
Ледовый Дворец\Т-2,2015-09-20 16:00:00,22.3,22.272727272727273,23.0,33.0,2.92000007629395,46.5,17.640000025431302,34.79999923706053,2013
Ледовый Дворец\Т-2,2015-09-20 17:00:00,22.22222222222222,22.333333333333332,22.714285714285715,33.666666666666664,2.860000014305115,46.166666666666664,18.4800001780192,36.90000025431317,2013
Ледовый Дворец\Т-2,2015-09-20 18:00:00,23.555555555555557,23.583333333333332,23.7,34.5,2.740000009536745,45.833333333333336,19.32000033060707,39.0,2013
Ледовый Дворец\Т-2,2015-09-20 19:00:00,22.363636363636363,22.0,22.636363636363637,31.166666666666668,2.660000085830685,45.5,19.69999980926515,41.09999974568683,2013
Ледовый Дворец\Т-2,2015-09-20 20:00:00,18.333333333333332,18.5,18.75,32.42857142857143,2.59999990463257,47.333333333333336,19.730000019073476,43.200000762939474,2013
Ледовый Дворец\Т-2,2015-09-20 21:00:00,17.636363636363637,17.7,18.0,33.0,2.55999994277954,46.0,19.7600002288818,45.299999237060526,2013
Ледовый Дворец\Т-2,2015-09-20 22:00:00,17.25,17.5,17.5,32.0,2.51999998092651,44.5,19.77999973297115,47.299999237060526,2013
Ледовый Дворец\Т-2,2015-09-20 23:00:00,16.75,16.8,17.5,29.0,2.48000001907349,45.0,19.7999992370605,49.40000025431317,2013
Ледовый Дворец\Т-2,2015-09-21 00:00:00,16.5,16.555555555555557,16.75,28.5,2.44000005722046,45.0,19.8199996948242,51.5,2013
Ледовый Дворец\Т-2,2015-09-21 01:00:00,16.666666666666668,16.636363636363637,16.714285714285715,28.0,2.420000076293945,45.0,19.8400001525879,53.59999974568683,2013
Ледовый Дворец\Т-2,2015-09-21 02:00:00,16.363636363636363,16.5,16.5,27.5,2.40000009536743,45.0,19.8799991607666,55.700000762939474,2013
Ледовый Дворец\Т-2,2015-09-21 03:00:00,16.636363636363637,16.6,16.636363636363637,27.0,2.35999989509583,44.75,19.899999618530252,57.59999974568683,2013
Ледовый Дворец\Т-2,2015-09-21 04:00:00,16.5,16.6,16.7,26.5,2.3199999332428,44.5,19.9200000762939,58.099999745686866,2013
Ледовый Дворец\Т-2,2015-09-21 05:00:00,16.444444444444443,16.444444444444443,16.8,30.25,2.3333332538604767,46.5,19.9399995803833,58.400000254313134,2013
Ледовый Дворец\Т-2,2015-09-21 06:00:00,15.76923076923077,15.818181818181818,16.5,32.0,2.3466665744781534,44.5,19.9599990844727,58.699999491373696,2013
Ледовый Дворец\Т-2,2015-09-21 07:00:00,15.666666666666666,15.545454545454545,16.5,29.5,2.35999989509583,45.0,20.0,59.0,2013
Ледовый Дворец\Т-2,2015-09-21 08:00:00,17.9,17.818181818181817,18.22222222222222,30.0,2.40000009536743,46.5,20.02000045776365,59.300000508626304,2013
Ледовый Дворец\Т-2,2015-09-21 09:00:00,18.125,18.076923076923077,18.555555555555557,32.5,2.460000038146975,48.0,20.0400009155273,59.54999923706055,2013
Ледовый Дворец\Т-2,2015-09-21 10:00:00,18.5,18.5,19.166666666666668,35.0,2.55999994277954,47.5,19.533333460489903,58.200000762939474,2013
Ледовый Дворец\Т-2,2015-09-21 11:00:00,20.333333333333332,20.333333333333332,20.90909090909091,35.33333333333333,2.6800000667572,47.5,18.760000228881832,56.09999974568683,2013
Ледовый Дворец\Т-2,2015-09-21 12:00:00,19.75,19.625,22.333333333333332,35.666666666666664,2.83999999364217,47.5,18.3200003306071,54.0,2013
Ледовый Дворец\Т-2,2015-09-21 13:00:00,18.6,18.636363636363637,19.5,35.5,2.94000005722046,47.5,18.3333337571886,51.9666659037272,2013
Ледовый Дворец\Т-2,2015-09-21 14:00:00,18.833333333333332,19.0,19.7,35.5,3.0,47.5,18.3466671837701,49.90000025431317,2013
Ледовый Дворец\Т-2,2015-09-21 15:00:00,21.0,21.0,20.875,35.5,3.019999980926515,47.0,18.3600006103516,47.799999237060526,2013
Ледовый Дворец\Т-2,2015-09-21 16:00:00,19.75,19.75,20.214285714285715,35.25,2.9900000095367423,48.0,18.35000038146975,45.7666676839193,2013
Ледовый Дворец\Т-2,2015-09-21 17:00:00,19.0,19.285714285714285,19.533333333333335,35.0,2.96000003814697,47.0,18.3400001525879,45.04999923706055,2013
Ледовый Дворец\Т-2,2015-09-21 18:00:00,19.833333333333332,20.0,21.0,34.0,2.900000095367435,46.4,18.469999949137367,44.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-21 19:00:00,20.2,20.454545454545453,20.916666666666668,33.5,2.819999933242795,45.5,18.599999745686834,46.1666653951009,2013
Ледовый Дворец\Т-2,2015-09-21 20:00:00,19.714285714285715,20.4,20.666666666666668,34.5,2.740000009536745,45.5,19.1466668446859,48.166666666666664,2013
Ледовый Дворец\Т-2,2015-09-21 21:00:00,19.666666666666668,20.0,20.22222222222222,31.5,2.640000025431313,44.666666666666664,19.0533332824707,49.133333841959676,2013
Ледовый Дворец\Т-2,2015-09-21 22:00:00,18.4,18.88888888888889,19.25,30.0,2.55999994277954,46.5,18.55999946594237,47.299999237060526,2013
Ледовый Дворец\Т-2,2015-09-21 23:00:00,18.666666666666668,18.636363636363637,18.666666666666668,31.5,2.51999998092651,47.5,18.420000076293935,45.200000762939474,2013
Ледовый Дворец\Т-2,2015-09-22 00:00:00,18.5,18.5,18.545454545454547,31.0,2.5,45.5,18.2800006866455,44.4000015258789,2013
Ледовый Дворец\Т-2,2015-09-22 01:00:00,18.0,18.4,18.428571428571427,30.5,2.48000001907349,43.666666666666664,18.2800006866455,44.3500003814697,2013
Ледовый Дворец\Т-2,2015-09-22 02:00:00,18.5,18.5,18.875,28.0,2.44000005722046,44.666666666666664,18.2800006866455,44.2999992370605,2013
Ледовый Дворец\Т-2,2015-09-22 03:00:00,18.375,17.5,18.5,27.0,2.40000009536743,44.5,18.2800006866455,44.2999992370605,2013
Ледовый Дворец\Т-2,2015-09-22 04:00:00,18.25,17.9,18.714285714285715,27.6,2.35999989509583,45.449999999999996,18.2800006866455,44.2999992370605,2013
Ледовый Дворец\Т-2,2015-09-22 05:00:00,18.5,18.166666666666668,18.5,30.833333333333332,2.339999914169315,46.4,18.2800006866455,44.2999992370605,2013
Ледовый Дворец\Т-2,2015-09-22 06:00:00,17.4,17.142857142857142,17.5,29.5,2.3199999332428,44.0,18.2800006866455,44.699999809265094,2013
Ледовый Дворец\Т-2,2015-09-22 07:00:00,17.454545454545453,17.2,17.5,29.25,2.3199999332428,43.666666666666664,18.4399995803833,45.1000003814697,2013
Ледовый Дворец\Т-2,2015-09-22 08:00:00,18.333333333333332,18.25,18.571428571428573,29.0,2.3199999332428,45.333333333333336,18.5866667429606,46.799999237060526,2013
Ледовый Дворец\Т-2,2015-09-22 09:00:00,20.166666666666668,19.88888888888889,20.5,30.0,2.3199999332428,45.833333333333336,18.7333329518636,48.63333257039386,2013
Ледовый Дворец\Т-2,2015-09-22 10:00:00,20.833333333333332,21.1,21.555555555555557,33.25,2.4000000158945736,48.0,18.6800003051758,48.2999992370605,2013
Ледовый Дворец\Т-2,2015-09-22 11:00:00,21.0,21.0,21.5,33.79166666666667,2.5199999809265132,47.66666666666667,18.52000045776367,47.09999974568683,2013
Ледовый Дворец\Т-2,2015-09-22 12:00:00,22.0,22.0,22.8,34.333333333333336,2.6666666666666665,47.333333333333336,18.239999771118164,45.09999974568683,2013
Ледовый Дворец\Т-2,2015-09-22 13:00:00,21.0,21.0,21.615384615384617,33.4,2.75999999046326,46.0,18.0799999237061,43.8499984741211,2013
Ледовый Дворец\Т-2,2015-09-22 14:00:00,21.1,21.166666666666668,21.857142857142858,33.0,2.730000019073487,45.0,18.13333384195963,44.43333435058594,2013
Ледовый Дворец\Т-2,2015-09-22 15:00:00,21.352941176470587,21.4375,22.357142857142858,30.5,2.700000047683715,45.14285714285714,18.120000203450534,45.0499992370605,2013
Ледовый Дворец\Т-2,2015-09-22 16:00:00,21.4,21.3,22.454545454545453,29.75,2.62000000476837,45.285714285714285,18.26000022888185,45.3999996185303,2013
Ледовый Дворец\Т-2,2015-09-22 17:00:00,21.0,20.875,20.916666666666668,29.0,2.55999994277954,45.42857142857143,18.493333180745466,45.299999237060526,2013
Ледовый Дворец\Т-2,2015-09-22 18:00:00,21.1,21.375,21.90909090909091,30.25,2.51999998092651,45.57142857142857,18.426666895548504,44.7333323160807,2013
Ледовый Дворец\Т-2,2015-09-22 19:00:00,21.363636363636363,21.428571428571427,21.9,31.5,2.48000001907349,47.0,18.133333841959633,43.766666412353494,2013
Ледовый Дворец\Т-2,2015-09-22 20:00:00,20.5,20.625,21.2,31.0,2.44000005722046,45.5,18.10222286648219,43.0999984741211,2013
Ледовый Дворец\Т-2,2015-09-22 21:00:00,19.714285714285715,19.9,19.857142857142858,30.5,2.44000005722046,44.5,18.071111891004744,43.04999923706055,2013
Ледовый Дворец\Т-2,2015-09-22 22:00:00,19.175324675324674,19.5,19.6,28.0,2.44000005722046,44.0,18.0400009155273,43.0,2013
Ледовый Дворец\Т-2,2015-09-22 23:00:00,18.636363636363637,18.666666666666668,18.75,27.666666666666668,2.44000005722046,44.0,18.026667277018202,42.95000076293945,2013
Ледовый Дворец\Т-2,2015-09-23 00:00:00,18.545454545454547,18.571428571428573,18.545454545454547,27.333333333333332,2.40000009536743,44.0,18.0133336385091,42.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-23 01:00:00,18.333333333333332,18.333333333333332,18.666666666666668,27.0,2.35999989509583,44.0,18.0,42.7999992370605,2013
Ледовый Дворец\Т-2,2015-09-23 02:00:00,17.5,17.5,18.444444444444443,27.0,2.3466665744781534,44.0,18.0,42.7000007629395,2013
Ледовый Дворец\Т-2,2015-09-23 03:00:00,18.6,18.666666666666668,18.571428571428573,27.0,2.3333332538604767,44.0,18.0,42.6499996185303,2013
Ледовый Дворец\Т-2,2015-09-23 04:00:00,18.0,17.857142857142858,18.428571428571427,27.0,2.3199999332428,44.0,18.0,42.5999984741211,2013
Ледовый Дворец\Т-2,2015-09-23 05:00:00,17.7,17.628571428571426,18.5,27.166666666666668,2.3199999332428,44.166666666666664,18.0,42.54999923706055,2013
Ледовый Дворец\Т-2,2015-09-23 06:00:00,17.4,17.4,17.4,27.333333333333332,2.3199999332428,44.333333333333336,18.0,42.5,2013
Ледовый Дворец\Т-2,2015-09-23 07:00:00,17.6,17.0,17.833333333333332,27.5,2.3199999332428,44.5,18.0,42.3500003814697,2013
Ледовый Дворец\Т-2,2015-09-23 08:00:00,18.0,17.5,18.6,29.25,2.35999989509583,45.85,18.2133337656657,43.299999237060526,2013
Ледовый Дворец\Т-2,2015-09-23 09:00:00,19.166666666666668,19.333333333333332,20.166666666666668,31.0,2.420000076293945,47.2,18.733332951863602,45.40000025431317,2013
Ледовый Дворец\Т-2,2015-09-23 10:00:00,20.3,20.11111111111111,21.11111111111111,34.0,2.5,47.4,18.906666437784864,47.400000254313134,2013
Ледовый Дворец\Т-2,2015-09-23 11:00:00,21.0,20.88888888888889,21.5,34.25,2.599999984105427,46.86666666666667,18.1599998474121,46.700000762939474,2013
Ледовый Дворец\Т-2,2015-09-23 12:00:00,22.0,21.916666666666668,22.333333333333332,34.5,2.7466666698455797,46.333333333333336,17.46000003814695,44.59999974568683,2013
Ледовый Дворец\Т-2,2015-09-23 13:00:00,21.0,21.11111111111111,21.727272727272727,32.5,2.860000014305115,47.0,17.2800006866455,42.5,2013
Ледовый Дворец\Т-2,2015-09-23 14:00:00,23.642857142857142,23.727272727272727,24.53846153846154,31.5,2.92000007629395,46.5,17.426667107476124,40.40000025431317,2013
Ледовый Дворец\Т-2,2015-09-23 15:00:00,23.166666666666668,23.0,23.833333333333332,31.0,2.860000014305115,46.5,17.573333528306748,39.54999923706055,2013
Ледовый Дворец\Т-2,2015-09-23 16:00:00,23.428571428571427,23.571428571428573,24.125,32.5,2.77999997138977,46.0,17.71999994913737,40.79999923706053,2013
Ледовый Дворец\Т-2,2015-09-23 17:00:00,21.214285714285715,21.083333333333332,22.0,31.833333333333332,2.700000047683715,44.5,18.240000406901064,42.86666742960614,2013
Ледовый Дворец\Т-2,2015-09-23 18:00:00,21.285714285714285,21.333333333333332,22.0,29.0,2.5999999841054264,44.55555555555556,18.639999389648434,44.90000025431317,2013
Ледовый Дворец\Т-2,2015-09-23 19:00:00,21.642857142857142,21.625,22.615384615384617,28.5,2.51999998092651,44.0,18.666666666666668,45.59999974568683,2013
Ледовый Дворец\Т-2,2015-09-23 20:00:00,20.444444444444443,20.8,21.22222222222222,28.0,2.48000001907349,44.6,18.040000279744465,43.5,2013
Ледовый Дворец\Т-2,2015-09-23 21:00:00,19.90909090909091,20.083333333333332,20.46153846153846,27.666666666666664,2.460000038146975,44.333333333333336,17.4399995803833,41.40000025431317,2013
Ледовый Дворец\Т-2,2015-09-23 22:00:00,19.625,19.625,19.923076923076923,27.333333333333332,2.44000005722046,44.22222222222222,17.399999618530266,39.899999618530245,2013
Ледовый Дворец\Т-2,2015-09-23 23:00:00,19.285714285714285,19.11111111111111,19.5,27.055555555555554,2.40000009536743,44.111111111111114,17.359999656677235,39.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-24 00:00:00,18.6,18.5,19.0,26.77777777777778,2.35999989509583,44.0,17.3199996948242,39.95000076293945,2013
Ледовый Дворец\Т-2,2015-09-24 01:00:00,18.666666666666668,18.7,19.285714285714285,26.5,2.3199999332428,43.72222222222222,17.3199996948242,40.0,2013
Ледовый Дворец\Т-2,2015-09-24 02:00:00,18.666666666666668,18.714285714285715,18.625,26.0,2.299999952316285,43.44444444444444,17.3199996948242,40.03333282470703,2013
Ледовый Дворец\Т-2,2015-09-24 03:00:00,18.5,18.0,18.428571428571427,25.5,2.27999997138977,43.2962962962963,17.3199996948242,40.06666564941407,2013
Ледовый Дворец\Т-2,2015-09-24 04:00:00,18.166666666666668,18.166666666666668,18.666666666666668,25.0,2.24000000953674,43.148148148148145,17.3199996948242,40.0999984741211,2013
Ледовый Дворец\Т-2,2015-09-24 05:00:00,18.142857142857142,17.75,18.5,25.166666666666668,2.22000002861023,43.0,17.3199996948242,40.24999936421713,2013
Ледовый Дворец\Т-2,2015-09-24 06:00:00,17.5,17.5,17.714285714285715,25.333333333333332,2.20000004768372,42.5,17.3199996948242,40.40000025431317,2013
Ледовый Дворец\Т-2,2015-09-24 07:00:00,17.5,17.5,17.5,25.5,2.2200000286102317,43.05,17.5200004577637,40.5500011444092,2013
Ледовый Дворец\Т-2,2015-09-24 08:00:00,18.25,17.833333333333332,18.6,27.0,2.240000009536743,43.6,18.013333002726235,42.29999923706053,2013
Ледовый Дворец\Т-2,2015-09-24 09:00:00,20.666666666666668,20.666666666666668,21.333333333333332,28.5,2.259999990463255,45.0,18.693333307901998,44.333333333333336,2013
Ледовый Дворец\Т-2,2015-09-24 10:00:00,22.8,22.6,23.0,30.0,2.339999914169315,46.0,18.78222190009223,46.40000025431317,2013
Ледовый Дворец\Т-2,2015-09-24 11:00:00,22.22222222222222,22.25,23.22222222222222,30.5,2.420000076293945,46.0,18.871110492282465,48.5,2013
Ледовый Дворец\Т-2,2015-09-24 12:00:00,22.636363636363637,23.11111111111111,23.46153846153846,31.0,2.5,46.0,18.9599990844727,49.3500003814697,2013
Ледовый Дворец\Т-2,2015-09-24 13:00:00,22.545454545454547,22.636363636363637,23.545454545454547,30.75,2.579999923706055,46.0,18.599999745686834,48.5,2013
Ледовый Дворец\Т-2,2015-09-24 14:00:00,23.0,23.0,23.5,30.5,2.6100000143051125,46.0,17.78666687011717,46.40000025431317,2013
Ледовый Дворец\Т-2,2015-09-24 15:00:00,21.9,22.0,22.5,30.333333333333332,2.64000010490417,46.0,17.1199998855591,44.299999237060526,2013
Ледовый Дворец\Т-2,2015-09-24 16:00:00,23.3,23.3,23.90909090909091,30.166666666666668,2.650000095367427,46.0,17.10000014305115,42.20000076293947,2013
Ледовый Дворец\Т-2,2015-09-24 17:00:00,21.923076923076923,22.181818181818183,22.714285714285715,30.0,2.660000085830685,45.5,17.0800004005432,40.166666666666664,2013
Ледовый Дворец\Т-2,2015-09-24 18:00:00,21.5,21.75,22.272727272727273,30.22222222222222,2.650000095367427,45.0,17.06000065803525,38.09999974568683,2013
Ледовый Дворец\Т-2,2015-09-24 19:00:00,22.0,22.3,22.5,30.444444444444446,2.64000010490417,45.57142857142857,17.0400009155273,36.200000762939474,2013
Ледовый Дворец\Т-2,2015-09-24 20:00:00,20.666666666666668,20.75,21.0,30.666666666666668,2.62000000476837,47.0,16.993333816528303,35.90000067816842,2013
Ледовый Дворец\Т-2,2015-09-24 21:00:00,19.818181818181817,19.90909090909091,20.384615384615383,30.5,2.579999923706055,45.0,16.9466667175293,35.60000059339736,2013
Ледовый Дворец\Т-2,2015-09-24 22:00:00,19.545454545454547,19.5,19.7,28.5,2.51999998092651,43.5,16.899999618530302,35.300000508626304,2013
Ледовый Дворец\Т-2,2015-09-24 23:00:00,19.0,19.166666666666668,19.5,27.0,2.48000001907349,43.666666666666664,16.7200002670288,34.649999618530245,2013
Ледовый Дворец\Т-2,2015-09-25 00:00:00,19.0,18.7,19.285714285714285,27.0,2.420000076293945,43.833333333333336,16.6799996693929,35.1666653951009,2013
Ледовый Дворец\Т-2,2015-09-25 01:00:00,18.5,18.714285714285715,19.4,27.0,2.35999989509583,44.0,16.7999998728434,36.166666666666664,2013
Ледовый Дворец\Т-2,2015-09-25 02:00:00,19.0,18.625,19.5,27.0,2.339999914169315,43.7,16.980000495910602,36.300000508626304,2013
Ледовый Дворец\Т-2,2015-09-25 03:00:00,18.444444444444443,18.571428571428573,18.5,26.0,2.3199999332428,43.4,17.000000635782836,36.200000339084205,2013
Ледовый Дворец\Т-2,2015-09-25 04:00:00,18.5,18.714285714285715,19.0,25.0,2.27999997138977,43.06666666666666,17.020000775655067,36.1000001695421,2013
Ледовый Дворец\Т-2,2015-09-25 05:00:00,18.5,18.5,18.428571428571427,25.5,2.259999990463255,42.733333333333334,17.0400009155273,36.0,2013
Ледовый Дворец\Т-2,2015-09-25 06:00:00,17.4,17.333333333333332,17.75,25.75,2.24000000953674,42.4,17.100000858306874,36.0999984741211,2013
Ледовый Дворец\Т-2,2015-09-25 07:00:00,17.571428571428573,17.571428571428573,17.5,26.0,2.20000004768372,42.6,17.160000801086447,36.5,2013
Ледовый Дворец\Т-2,2015-09-25 08:00:00,18.77777777777778,18.77777777777778,19.4,27.5,2.24000000953674,43.666666666666664,16.960000356038403,35.900000254313134,2013
Ледовый Дворец\Т-2,2015-09-25 09:00:00,20.0,20.166666666666668,20.444444444444443,29.5,2.27999997138977,46.2,16.6266663869222,34.09999974568683,2013
Ледовый Дворец\Т-2,2015-09-25 10:00:00,21.428571428571427,21.285714285714285,21.692307692307693,31.142857142857142,2.339999914169315,48.5,16.4666665395101,32.4500007629395,2013
Ледовый Дворец\Т-2,2015-09-25 11:00:00,22.076923076923077,21.857142857142858,22.5,34.0,2.46666669845581,48.0,16.826666514078767,33.25,2013
Ледовый Дворец\Т-2,2015-09-25 12:00:00,22.2,22.2,22.5,34.33333333333333,2.599999984105427,47.0,17.640000025431302,34.933333079020166,2013
Ледовый Дворец\Т-2,2015-09-25 13:00:00,21.833333333333332,22.4,22.5,34.666666666666664,2.72000002861023,47.0,18.3733336130778,37.0,2013
Ледовый Дворец\Т-2,2015-09-25 14:00:00,22.0,22.0,22.5,34.94444444444444,2.83999999364217,47.0,18.5599994659424,39.09999974568683,2013
Ледовый Дворец\Т-2,2015-09-25 15:00:00,22.714285714285715,22.571428571428573,22.916666666666668,35.22222222222222,2.94000005722046,47.0,18.5200004577637,41.200000762939474,2013
Ледовый Дворец\Т-2,2015-09-25 16:00:00,23.75,23.46153846153846,24.363636363636363,35.5,3.0,46.5,18.5800002415975,43.299999237060526,2013
Ледовый Дворец\Т-2,2015-09-25 17:00:00,22.636363636363637,22.666666666666668,23.5,34.0,2.97000002861023,46.0,18.640000025431302,45.2666676839193,2013
Ледовый Дворец\Т-2,2015-09-25 18:00:00,23.272727272727273,23.25,23.8,32.0,2.94000005722046,44.5,18.6999998092651,46.70000076293945,2013
Ледовый Дворец\Т-2,2015-09-25 19:00:00,22.5,22.5,23.555555555555557,29.5,2.83999999364217,44.333333333333336,19.10666656494143,48.40000025431317,2013
Ледовый Дворец\Т-2,2015-09-25 20:00:00,21.46153846153846,21.6,22.25,28.333333333333332,2.6800000667572,44.166666666666664,19.47999954223635,50.5,2013
Ледовый Дворец\Т-2,2015-09-25 21:00:00,20.428571428571427,20.444444444444443,21.153846153846153,27.0,2.55999994277954,44.0,19.5066661834717,52.59999974568683,2013
Ледовый Дворец\Т-2,2015-09-25 22:00:00,19.6,19.666666666666668,20.25,27.0,2.460000038146975,44.0,19.53333282470705,53.7999992370605,2013
Ледовый Дворец\Т-2,2015-09-25 23:00:00,20.0,19.7,19.833333333333332,27.0,2.40000009536743,44.0,19.5599994659424,53.7999992370605,2013
Ледовый Дворец\Т-2,2015-09-26 00:00:00,18.857142857142858,19.285714285714285,19.454545454545453,27.0,2.35999989509583,44.0,19.5599994659424,53.7999992370605,2013
Ледовый Дворец\Т-2,2015-09-26 01:00:00,19.571428571428573,19.6,19.53846153846154,26.75,2.3199999332428,43.5,19.5599994659424,53.7999992370605,2013
Ледовый Дворец\Т-2,2015-09-26 02:00:00,18.88888888888889,19.0,19.75,26.5,2.3066666126251234,43.0,19.5599994659424,53.816666285196895,2013
Ледовый Дворец\Т-2,2015-09-26 03:00:00,18.5,19.0,19.285714285714285,26.4,2.2933332920074467,43.666666666666664,19.5599994659424,53.8333333333333,2013
Ледовый Дворец\Т-2,2015-09-26 04:00:00,18.5,18.5,18.5,25.7,2.27999997138977,43.0,19.5599994659424,53.8500003814697,2013
Ледовый Дворец\Т-2,2015-09-26 05:00:00,18.5,18.5,19.0,25.0,2.259999990463255,43.0,19.5599994659424,53.900000254313134,2013
Ледовый Дворец\Т-2,2015-09-26 06:00:00,17.545454545454547,17.571428571428573,17.727272727272727,25.5,2.24000000953674,43.0,19.5599994659424,53.950000127156564,2013
Ледовый Дворец\Т-2,2015-09-26 07:00:00,17.666666666666668,17.636363636363637,18.0,26.0,2.20000004768372,43.0,19.5599994659424,54.0,2013
Ледовый Дворец\Т-2,2015-09-26 08:00:00,18.666666666666668,18.666666666666668,18.5,27.0,2.2300000190734877,43.666666666666664,19.5599994659424,54.04999923706055,2013
Ледовый Дворец\Т-2,2015-09-26 09:00:00,21.142857142857142,20.88888888888889,21.375,29.0,2.259999990463255,46.0,19.5733331044515,54.0999984741211,2013
Ледовый Дворец\Т-2,2015-09-26 10:00:00,22.444444444444443,22.666666666666668,23.1,31.0,2.339999914169315,48.0,19.586666742960603,54.2000007629395,2013
Ледовый Дворец\Т-2,2015-09-26 11:00:00,23.076923076923077,23.11111111111111,24.0,33.5,2.44000005722046,48.0,19.6000003814697,54.000000635782904,2013
Ледовый Дворец\Т-2,2015-09-26 12:00:00,23.333333333333332,23.545454545454547,24.0,32.5,2.55999994277954,45.5,19.560000101725265,53.800000508626304,2013
Ледовый Дворец\Т-2,2015-09-26 13:00:00,22.125,22.375,22.833333333333332,30.6,2.64000010490417,43.666666666666664,19.53333346048993,53.7999992370605,2013
Ледовый Дворец\Т-2,2015-09-26 14:00:00,22.1,22.166666666666668,22.5,28.4,2.59999990463257,43.77777777777778,19.586666107177734,54.16666793823243,2013
Ледовый Дворец\Т-2,2015-09-26 15:00:00,21.9,22.333333333333332,23.0,28.5,2.539999961853025,43.888888888888886,19.5,54.333333333333336,2013
Ледовый Дворец\Т-2,2015-09-26 16:00:00,22.7,22.90909090909091,23.333333333333332,28.3,2.460000038146975,44.0,19.0133336385091,52.5,2013
Ледовый Дворец\Т-2,2015-09-26 17:00:00,22.5,23.0,23.272727272727273,28.1,2.37999999523163,43.4,18.43999989827473,50.40000025431317,2013
Ледовый Дворец\Т-2,2015-09-26 18:00:00,22.166666666666668,22.416666666666668,22.928571428571427,27.9,2.366666634877525,43.5,18.386666827731656,48.299999237060526,2013
Ледовый Дворец\Т-2,2015-09-26 19:00:00,22.375,22.833333333333332,23.333333333333332,27.7,2.35333327452342,44.0,18.333333757188576,46.200000762939474,2013
Ледовый Дворец\Т-2,2015-09-26 20:00:00,20.923076923076923,21.0,21.8,27.5,2.339999914169315,43.75,18.2800006866455,44.2333323160807,2013
Ледовый Дворец\Т-2,2015-09-26 21:00:00,20.11111111111111,20.714285714285715,20.88888888888889,27.0,2.3333332538604767,43.5,18.2800006866455,44.0666669209798,2013
Ледовый Дворец\Т-2,2015-09-26 22:00:00,19.444444444444443,19.5,20.307692307692307,26.5,2.3266665935516384,43.5,18.2800006866455,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-26 23:00:00,19.363636363636363,19.25,20.0,26.0,2.3199999332428,43.0,18.2800006866455,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 00:00:00,19.142857142857142,19.357142857142858,19.583333333333332,25.8,2.27999997138977,42.916666666666664,18.30000019073485,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 01:00:00,19.285714285714285,19.363636363636363,19.8,25.6,2.259999990463255,42.833333333333336,18.3199996948242,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 02:00:00,19.142857142857142,19.22222222222222,19.444444444444443,25.4,2.24000000953674,42.75,18.314999818801862,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 03:00:00,18.5,18.5,19.5,25.2,2.24000000953674,42.666666666666664,18.309999942779527,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 04:00:00,18.833333333333332,18.833333333333332,19.571428571428573,25.0,2.24000000953674,42.583333333333336,18.305000066757188,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 05:00:00,18.666666666666668,18.75,19.181818181818183,25.333333333333332,2.24000000953674,42.5,18.30000019073485,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 06:00:00,17.857142857142858,17.77777777777778,18.8,25.666666666666668,2.20000004768372,42.666666666666664,18.29333368937173,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 07:00:00,18.5,18.5,18.5,26.0,2.2200000286102317,43.33333333333333,18.286667188008618,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 08:00:00,18.25,18.5,18.9,27.0,2.240000009536743,44.0,18.2800006866455,43.9000015258789,2013
Ледовый Дворец\Т-2,2015-09-27 09:00:00,19.428571428571427,19.428571428571427,19.8,27.666666666666668,2.259999990463255,44.75,18.22000058492025,43.7999992370605,2013
Ледовый Дворец\Т-2,2015-09-27 10:00:00,20.444444444444443,20.666666666666668,21.625,28.6,2.3199999332428,45.5,18.160000483195,43.66666666666665,2013
Ледовый Дворец\Т-2,2015-09-27 11:00:00,19.692307692307693,19.583333333333332,20.076923076923077,30.0,2.37999999523163,47.0,18.100000381469748,43.5333340962728,2013
Ледовый Дворец\Т-2,2015-09-27 12:00:00,21.214285714285715,21.285714285714285,21.692307692307693,32.0,2.460000038146975,48.333333333333336,17.586666742960603,41.59999974568683,2013
Ледовый Дворец\Т-2,2015-09-27 13:00:00,21.818181818181817,21.923076923076923,22.88888888888889,33.666666666666664,2.55999994277954,47.0,17.040000279744465,39.5,2013
Ледовый Дворец\Т-2,2015-09-27 14:00:00,22.307692307692307,22.5,23.5,34.08333333333333,2.660000085830685,46.333333333333336,16.9399995803833,38.333333333333336,2013
Ледовый Дворец\Т-2,2015-09-27 15:00:00,21.6,21.692307692307693,22.6,34.5,2.759999990463257,45.666666666666664,16.90999937057495,38.2999992370605,2013
